"","AirportID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","TzDatabaseTz","Type","Source"
"178",180,"Fort Nelson Airport","Fort Nelson","Canada","YYE","CYYE",58.8363990784,-122.597000122,1253,"-8","A","America/Vancouver","airport","OurAirports"
"179",181,"Penticton Airport","Penticton","Canada","YYF","CYYF",49.4631004333496,-119.601997375488,1129,"-8","A","America/Vancouver","airport","OurAirports"
"180",182,"Charlottetown Airport","Charlottetown","Canada","YYG","CYYG",46.2900009155273,-63.1211013793945,160,"-4","A","America/Halifax","airport","OurAirports"
"181",183,"Taloyoak Airport","Spence Bay","Canada","YYH","CYYH",69.5466995239,-93.5766983032,92,"-7","A","America/Edmonton","airport","OurAirports"
"182",184,"Victoria International Airport","Victoria","Canada","YYJ","CYYJ",48.646900177,-123.426002502,63,"-8","A","America/Vancouver","airport","OurAirports"
"183",185,"Lynn Lake Airport","Lynn Lake","Canada","YYL","CYYL",56.863899230957,-101.075996398926,1170,"-6","A","America/Winnipeg","airport","OurAirports"
"184",186,"Swift Current Airport","Swift Current","Canada","YYN","CYYN",50.2919006348,-107.691001892,2680,"-6","N","America/Regina","airport","OurAirports"
"185",187,"Churchill Airport","Churchill","Canada","YYQ","CYYQ",58.739200592041,-94.0650024414062,94,"-6","A","America/Winnipeg","airport","OurAirports"
"186",188,"Goose Bay Airport","Goose Bay","Canada","YYR","CYYR",53.3191986084,-60.4258003235,160,"-4","A","America/Halifax","airport","OurAirports"
"187",189,"St. John's International Airport","St. John's","Canada","YYT","CYYT",47.618598938,-52.7518997192,461,"-3.5","A","America/St_Johns","airport","OurAirports"
"188",190,"Kapuskasing Airport","Kapuskasing","Canada","YYU","CYYU",49.4138984680176,-82.4674987792969,743,"-5","A","America/Toronto","airport","OurAirports"
"189",191,"Armstrong Airport","Armstrong","Canada","YYW","CYYW",50.2902984619141,-88.9096984863281,1058,"-5","A","America/Toronto","airport","OurAirports"
"190",192,"Mont Joli Airport","Mont Joli","Canada","YYY","CYYY",48.6086006164551,-68.2080993652344,172,"-5","A","America/Toronto","airport","OurAirports"
"191",193,"Lester B. Pearson International Airport","Toronto","Canada","YYZ","CYYZ",43.6772003174,-79.6305999756,569,"-5","A","America/Toronto","airport","OurAirports"
"192",194,"Downsview Airport","Toronto","Canada","YZD","CYZD",43.7425003051758,-79.4655990600586,652,"-5","A","America/Toronto","airport","OurAirports"
"193",195,"Gore Bay Manitoulin Airport","Gore Bay","Canada","YZE","CYZE",45.8852996826172,-82.5678024291992,635,"-5","A","America/Toronto","airport","OurAirports"
"194",196,"Yellowknife Airport","Yellowknife","Canada","YZF","CYZF",62.4627990722656,-114.440002441406,675,"-7","A","America/Edmonton","airport","OurAirports"
"195",197,"Slave Lake Airport","Slave Lake","Canada","YZH","CYZH",55.2930984497,-114.777000427,1912,"-7","A","America/Edmonton","airport","OurAirports"
"196",198,"Sandspit Airport","Sandspit","Canada","YZP","CYZP",53.2542991638,-131.813995361,21,"-8","A","America/Vancouver","airport","OurAirports"
"197",199,"Chris Hadfield Airport","Sarnia","Canada","YZR","CYZR",42.9994010925293,-82.3088989257812,594,"-5","A","America/Toronto","airport","OurAirports"
"198",200,"Port Hardy Airport","Port Hardy","Canada","YZT","CYZT",50.6805992126465,-127.366996765137,71,"-8","A","America/Vancouver","airport","OurAirports"
"199",201,"Whitecourt Airport","Whitecourt","Canada","YZU","CYZU",54.1439018249512,-115.787002563477,2567,"-7","A","America/Edmonton","airport","OurAirports"
"200",202,"Sept-Îles Airport","Sept-iles","Canada","YZV","CYZV",50.2233009338379,-66.2656021118164,180,"-5","A","America/Toronto","airport","OurAirports"
"201",203,"Teslin Airport","Teslin","Canada","YZW","CYZW",60.1727981567383,-132.74299621582,2313,"-8","A","America/Vancouver","airport","OurAirports"
"202",204,"CFB Greenwood","Greenwood","Canada","YZX","CYZX",44.9844017028809,-64.9169006347656,92,"-4","A","America/Halifax","airport","OurAirports"
"203",205,"Faro Airport","Faro","Canada","ZFA","CZFA",62.2075004577637,-133.376007080078,2351,"-8","A","America/Vancouver","airport","OurAirports"
"204",206,"Fort Mcpherson Airport","Fort Mcpherson","Canada","ZFM","CZFM",67.4075012207031,-134.860992431641,116,"-7","A","America/Edmonton","airport","OurAirports"
"205",207,"Blida Airport","Blida","Algeria","QLD","DAAB",36.5036010742188,2.81416988372803,535,"1","N","Africa/Algiers","airport","OurAirports"
"206",208,"Bou Saada Airport","Bou Saada","Algeria","BUJ","DAAD",35.3325004577637,4.20638990402222,1506,"1","N","Africa/Algiers","airport","OurAirports"
"207",209,"Soummam Airport","Bejaja","Algeria","BJA","DAAE",36.7120018005,5.06992006302,20,"1","N","Africa/Algiers","airport","OurAirports"
"208",210,"Houari Boumediene Airport","Algier","Algeria","ALG","DAAG",36.6910018920898,3.21540999412537,82,"1","N","Africa/Algiers","airport","OurAirports"
"209",211,"Djanet Inedbirene Airport","Djanet","Algeria","DJG","DAAJ",24.292801,9.45244,3176,"1","N","Africa/Algiers","airport","OurAirports"
"210",212,"Boufarik Airport","Boufarik","Algeria","\N","DAAK",36.545799,2.87611,335,"1","N","Africa/Algiers","airport","OurAirports"
"211",213,"Reggane Airport","Reggan","Algeria","\N","DAAN",26.7101,0.285647,955,"1","N","Africa/Algiers","airport","OurAirports"
"212",214,"Illizi Takhamalt Airport","Illizi","Algeria","VVZ","DAAP",26.7234992981,8.62265014648,1778,"1","N","Africa/Algiers","airport","OurAirports"
"213",215,"Ain Oussera Airport","Ain Oussera","Algeria","\N","DAAQ",35.5253982543945,2.8787100315094,2132,"1","N","Africa/Algiers","airport","OurAirports"
"214",216,"Aguenar – Hadj Bey Akhamok Airport","Tamanrasset","Algeria","TMR","DAAT",22.8115005493,5.45107984543,4518,"1","N","Africa/Algiers","airport","OurAirports"
"215",217,"Jijel Ferhat Abbas Airport","Jijel","Algeria","GJL","DAAV",36.7951011658,5.87361001968,36,"1","N","Africa/Algiers","airport","OurAirports"
"216",218,"Mecheria Airport","Mecheria","Algeria","MZW","DAAY",33.535900116,-0.242353007197,3855,"1","N","Africa/Algiers","airport","OurAirports"
"217",219,"Relizane Airport","Relizane","Algeria","\N","DAAZ",35.752201,0.626272,282,"1","N","Africa/Algiers","airport","OurAirports"
"218",220,"Rabah Bitat Airport","Annaba","Algeria","AAE","DABB",36.822201,7.809174,16,"1","N","Africa/Algiers","airport","OurAirports"
"219",221,"Mohamed Boudiaf International Airport","Constantine","Algeria","CZL","DABC",36.2760009765625,6.62038993835449,2265,"1","N","Africa/Algiers","airport","OurAirports"
"220",222,"Cheikh Larbi Tébessi Airport","Tebessa","Algeria","TEE","DABS",35.4315986633,8.12071990967,2661,"1","N","Africa/Algiers","airport","OurAirports"
"221",224,"Hassi R'Mel Airport","Tilrempt","Algeria","HRM","DAFH",32.9304008483887,3.31153988838196,2540,"1","N","Africa/Algiers","airport","OurAirports"
"222",225,"Bou Chekif Airport","Tiaret","Algeria","TID","DAOB",35.3410987854,1.46315002441,3245,"1","N","Africa/Algiers","airport","OurAirports"
"223",226,"Bou Sfer Airport","Bou Sfer","Algeria","\N","DAOE",35.7354011535645,-0.805388987064362,187,"1","N","Africa/Algiers","airport","OurAirports"
"224",227,"Tindouf Airport","Tindouf","Algeria","TIN","DAOF",27.7003993988,-8.1670999527,1453,"1","N","Africa/Algiers","airport","OurAirports"
"225",228,"Ech Cheliff Airport","Ech-cheliff","Algeria","CFK","DAOI",36.2126998901,1.33176994324,463,"1","N","Africa/Algiers","airport","OurAirports"
"226",229,"Tafaraoui Airport","Oran","Algeria","TAF","DAOL",35.5424003601074,-0.532278001308441,367,"1","N","Africa/Algiers","airport","OurAirports"
"227",230,"Zenata – Messali El Hadj Airport","Tlemcen","Algeria","TLM","DAON",35.0167007446,-1.45000004768,814,"1","N","Africa/Algiers","airport","OurAirports"
"228",231,"Es Senia Airport","Oran","Algeria","ORN","DAOO",35.6239013672,-0.621182978153,295,"1","N","Africa/Algiers","airport","OurAirports"
"229",232,"Sidi Bel Abbes Airport","Sidi Bel Abbes","Algeria","BFW","DAOS",35.1717987061,-0.593275010586,1614,"1","N","Africa/Algiers","airport","OurAirports"
"230",233,"Ghriss Airport","Ghriss","Algeria","MUW","DAOV",35.2076988220215,0.147141993045807,1686,"1","N","Africa/Algiers","airport","OurAirports"
"231",234,"Touat Cheikh Sidi Mohamed Belkebir Airport","Adrar","Algeria","AZR","DAUA",27.8376007080078,-0.186414003372192,919,"1","N","Africa/Algiers","airport","OurAirports"
"232",235,"Biskra Airport","Biskra","Algeria","BSK","DAUB",34.7933006287,5.73823022842,289,"1","N","Africa/Algiers","airport","OurAirports"
"233",236,"El Golea Airport","El Golea","Algeria","ELG","DAUE",30.5713005065918,2.85959005355835,1306,"1","N","Africa/Algiers","airport","OurAirports"
"234",237,"Noumérat - Moufdi Zakaria Airport","Ghardaia","Algeria","GHA","DAUG",32.3841018676758,3.79411005973816,1512,"1","N","Africa/Algiers","airport","OurAirports"
"235",238,"Oued Irara Airport","Hassi Messaoud","Algeria","HME","DAUH",31.6730003357,6.14043998718,463,"1","N","Africa/Algiers","airport","OurAirports"
"236",239,"In Salah Airport","In Salah","Algeria","INZ","DAUI",27.2509994507,2.51202011108,896,"1","N","Africa/Algiers","airport","OurAirports"
"237",240,"Touggourt Sidi Madhi Airport","Touggourt","Algeria","TGR","DAUK",33.067798614502,6.0886697769165,279,"1","N","Africa/Algiers","airport","OurAirports"
"238",241,"Laghouat Airport","Laghouat","Algeria","LOO","DAUL",33.7644004822,2.92833995819,2510,"1","N","Africa/Algiers","airport","OurAirports"
"239",242,"Timimoun Airport","Timimoun","Algeria","TMX","DAUT",29.2371006012,0.276033014059,1027,"1","N","Africa/Algiers","airport","OurAirports"
"240",243,"Ain el Beida Airport","Ouargla","Algeria","OGX","DAUU",31.917200088501,5.41277980804443,492,"1","N","Africa/Algiers","airport","OurAirports"
"241",244,"In Aménas Airport","Zarzaitine","Algeria","IAM","DAUZ",28.0515,9.64291,1847,"1","N","Africa/Algiers","airport","OurAirports"
"242",245,"Cadjehoun Airport","Cotonou","Benin","COO","DBBB",6.3572301864624,2.38435006141663,19,"1","N","Africa/Porto-Novo","airport","OurAirports"
"243",246,"Ouagadougou Airport","Ouagadougou","Burkina Faso","OUA","DFFD",12.3532,-1.51242,1037,"0","N","Africa/Ouagadougou","airport","OurAirports"
"244",247,"Bobo Dioulasso Airport","Bobo-dioulasso","Burkina Faso","BOY","DFOO",11.1600999832153,-4.33096981048584,1511,"0","N","Africa/Ouagadougou","airport","OurAirports"
"245",248,"Kotoka International Airport","Accra","Ghana","ACC","DGAA",5.60518980026245,-0.166786000132561,205,"0","N","Africa/Accra","airport","OurAirports"
"246",249,"Tamale Airport","Tamale","Ghana","TML","DGLE",9.55718994140625,-0.863214015960693,553,"0","N","Africa/Accra","airport","OurAirports"
"247",250,"Wa Airport","Wa","Ghana","\N","DGLW",10.0826997756958,-2.50768995285034,1060,"0","N","Africa/Accra","airport","OurAirports"
"248",251,"Sunyani Airport","Sunyani","Ghana","NYI","DGSN",7.36183023452759,-2.32875990867615,1014,"0","N","Africa/Accra","airport","OurAirports"
"249",252,"Takoradi Airport","Takoradi","Ghana","TKD","DGTK",4.8960599899292,-1.77476000785828,21,"0","N","Africa/Accra","airport","OurAirports"
"250",253,"Port Bouet Airport","Abidjan","Cote d'Ivoire","ABJ","DIAP",5.261390209198,-3.9262900352478,21,"0","N","Africa/Abidjan","airport","OurAirports"
"251",254,"Bouaké Airport","Bouake","Cote d'Ivoire","BYK","DIBK",7.73880004882812,-5.07366991043091,1230,"0","N","Africa/Abidjan","airport","OurAirports"
"252",255,"Daloa Airport","Daloa","Cote d'Ivoire","DJO","DIDL",6.79280996322632,-6.47318983078003,823,"0","N","Africa/Abidjan","airport","OurAirports"
"253",256,"Korhogo Airport","Korhogo","Cote d'Ivoire","HGO","DIKO",9.38718032837,-5.55666017532,1214,"0","N","Africa/Abidjan","airport","OurAirports"
"254",257,"Man Airport","Man","Cote d'Ivoire","MJC","DIMN",7.27206993103027,-7.58735990524292,1089,"0","N","Africa/Abidjan","airport","OurAirports"
"255",258,"San Pedro Airport","San Pedro","Cote d'Ivoire","SPY","DISP",4.74671983718872,-6.66082000732422,26,"0","N","Africa/Abidjan","airport","OurAirports"
"256",259,"Yamoussoukro Airport","Yamoussoukro","Cote d'Ivoire","ASK","DIYO",6.9031701088,-5.36558008194,699,"0","N","Africa/Abidjan","airport","OurAirports"
"257",260,"Nnamdi Azikiwe International Airport","Abuja","Nigeria","ABV","DNAA",9.00679016113281,7.26316976547241,1123,"1","N","Africa/Lagos","airport","OurAirports"
"258",261,"Akure Airport","Akure","Nigeria","AKR","DNAK",7.24673986434937,5.30101013183594,1100,"1","N","Africa/Lagos","airport","OurAirports"
"259",262,"Benin Airport","Benin","Nigeria","BNI","DNBE",6.31697988510132,5.59950017929077,258,"1","N","Africa/Lagos","airport","OurAirports"
"260",263,"Margaret Ekpo International Airport","Calabar","Nigeria","CBQ","DNCA",4.97601985931396,8.34720039367676,210,"1","N","Africa/Lagos","airport","OurAirports"
"261",264,"Akanu Ibiam International Airport","Enugu","Nigeria","ENU","DNEN",6.47426986694336,7.56196022033691,466,"1","N","Africa/Lagos","airport","OurAirports"
"262",265,"Gusau Airport","Gusau","Nigeria","\N","DNGU",12.1717,6.69611,1520,"1","N","Africa/Lagos","airport","OurAirports"
"263",266,"Ibadan Airport","Ibadan","Nigeria","IBA","DNIB",7.36246013641357,3.97832989692688,725,"1","N","Africa/Lagos","airport","OurAirports"
"264",267,"Ilorin International Airport","Ilorin","Nigeria","ILR","DNIL",8.44021034240723,4.49391984939575,1126,"1","N","Africa/Lagos","airport","OurAirports"
"265",268,"Yakubu Gowon Airport","Jos","Nigeria","JOS","DNJO",9.63982963562012,8.86905002593994,4232,"1","N","Africa/Lagos","airport","OurAirports"
"266",269,"Kaduna Airport","Kaduna","Nigeria","KAD","DNKA",10.6960000991821,7.32010984420776,2073,"1","N","Africa/Lagos","airport","OurAirports"
"267",270,"Mallam Aminu International Airport","Kano","Nigeria","KAN","DNKN",12.0476,8.52462,1562,"1","N","Africa/Lagos","airport","OurAirports"
"268",271,"Maiduguri International Airport","Maiduguri","Nigeria","MIU","DNMA",11.855299949646,13.0809001922607,1099,"1","N","Africa/Lagos","airport","OurAirports"
"269",272,"Makurdi Airport","Makurdi","Nigeria","MDI","DNMK",7.70388,8.61394,371,"1","N","Africa/Lagos","airport","OurAirports"
"270",273,"Murtala Muhammed International Airport","Lagos","Nigeria","LOS","DNMM",6.57737016677856,3.32116007804871,135,"1","N","Africa/Lagos","airport","OurAirports"
"271",274,"Minna Airport","Minna","Nigeria","MXJ","DNMN",9.65217018127441,6.4622597694397,834,"1","N","Africa/Lagos","airport","OurAirports"
"272",275,"Port Harcourt International Airport","Port Hartcourt","Nigeria","PHC","DNPO",5.01549005508423,6.94959020614624,87,"1","N","Africa/Lagos","airport","OurAirports"
"273",276,"Sadiq Abubakar III International Airport","Sokoto","Nigeria","SKO","DNSO",12.9162998199463,5.20719003677368,1010,"1","N","Africa/Lagos","airport","OurAirports"
"274",277,"Yola Airport","Yola","Nigeria","YOL","DNYO",9.25755023956299,12.4303998947144,599,"1","N","Africa/Lagos","airport","OurAirports"
"275",278,"Zaria Airport","Zaria","Nigeria","ZAR","DNZA",11.1302,7.68581,2170,"1","N","Africa/Lagos","airport","OurAirports"
"276",279,"Maradi Airport","Maradi","Niger","MFQ","DRRM",13.5024995803833,7.12674999237061,1240,"1","N","Africa/Niamey","airport","OurAirports"
"277",280,"Diori Hamani International Airport","Niamey","Niger","NIM","DRRN",13.4815,2.18361,732,"1","N","Africa/Niamey","airport","OurAirports"
"278",281,"Tahoua Airport","Tahoua","Niger","THZ","DRRT",14.8756999969482,5.26535987854004,1266,"1","N","Africa/Niamey","airport","OurAirports"
"279",282,"Mano Dayak International Airport","Agadez","Niger","AJY","DRZA",16.9659996032715,8.00010967254639,1657,"1","N","Africa/Niamey","airport","OurAirports"
"280",283,"Dirkou Airport","Dirkou","Niger","\N","DRZD",18.9687004089355,12.8687000274658,1273,"1","N","Africa/Niamey","airport","OurAirports"
"281",284,"Diffa Airport","Diffa","Niger","\N","DRZF",13.3729000091553,12.6267004013062,994,"1","N","Africa/Niamey","airport","OurAirports"
"282",285,"Zinder Airport","Zinder","Niger","ZND","DRZR",13.7790002822876,8.98375988006592,1516,"1","N","Africa/Niamey","airport","OurAirports"
"283",286,"Monastir Habib Bourguiba International Airport","Monastir","Tunisia","MIR","DTMB",35.7580986022949,10.7546997070312,9,"1","E","Africa/Tunis","airport","OurAirports"
"284",287,"Tunis Carthage International Airport","Tunis","Tunisia","TUN","DTTA",36.851001739502,10.2271995544434,22,"1","E","Africa/Tunis","airport","OurAirports"
"285",288,"Sidi Ahmed Air Base","Bizerte","Tunisia","\N","DTTB",37.245398,9.79145,20,"1","E","Africa/Tunis","airport","OurAirports"
"286",289,"Remada Air Base","Remada","Tunisia","\N","DTTD",32.3061981201172,10.3821001052856,1004,"1","E","Africa/Tunis","airport","OurAirports"
"287",290,"Gafsa Ksar International Airport","Gafsa","Tunisia","GAF","DTTF",34.4220008850098,8.82250022888184,1060,"1","E","Africa/Tunis","airport","OurAirports"
"288",291,"Gabès Matmata International Airport","Gabes","Tunisia","GAE","DTTG",33.8768997192383,10.1033000946045,26,"1","E","Africa/Tunis","airport","OurAirports"
"289",292,"Borj El Amri Airport","Bordj El Amri","Tunisia","\N","DTTI",36.7212982177734,9.94314956665039,110,"1","E","Africa/Tunis","airport","OurAirports"
"290",293,"Djerba Zarzis International Airport","Djerba","Tunisia","DJE","DTTJ",33.875,10.7755002975464,19,"1","E","Africa/Tunis","airport","OurAirports"
"291",294,"El Borma Airport","El Borma","Tunisia","EBM","DTTR",31.7042999267578,9.25461959838867,827,"1","E","Africa/Tunis","airport","OurAirports"
